Notes,State,State Code,Year,Year Code,Sex,Sex Code,Race,Race Code,Age Group,Age Group Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error
,District of Columbia,11,2008,2008,Male,M,Black or African American,2054-5,75-79 years,75-79,20,2910,687.3,419.8,1061.5,153.7
,District of Columbia,11,2009,2009,Male,M,Black or African American,2054-5,70-74 years,70-74,16,3992,400.8,229.1,650.9,100.2
,District of Columbia,11,2010,2010,Female,F,Black or African American,2054-5,55-59 years,55-59,16,11912,134.3,76.8,218.1,33.6
,District of Columbia,11,2010,2010,Male,M,Black or African American,2054-5,55-59 years,55-59,18,9686,185.8,110.1,293.7,43.8
,District of Columbia,11,2010,2010,Male,M,Black or African American,2054-5,60-64 years ,60-64,17,7625,223,129.9,357,54.1
,District of Columbia,11,2011,2011,Female,F,Black or African American,2054-5,85+ years,85+,16,4959,322.6,184.4,524,80.7
,District of Columbia,11,2011,2011,Male,M,Black or African American,2054-5,60-64 years ,60-64,17,7994,212.7,123.9,340.5,51.6
,District of Columbia,11,2011,2011,Male,M,Black or African American,2054-5,70-74 years,70-74,16,4008,399.2,228.2,648.3,99.8
,District of Columbia,11,2012,2012,Male,M,Black or African American,2054-5,55-59 years,55-59,19,10258,185.2,111.5,289.2,42.5
,District of Columbia,11,2012,2012,Male,M,Black or African American,2054-5,65-69 years,65-69,18,5579,322.6,191.2,509.9,76
,District of Columbia,11,2013,2013,Female,F,Black or African American,2054-5,65-69 years,65-69,16,7972,200.7,114.7,325.9,50.2
,District of Columbia,11,2013,2013,Male,M,Black or African American,2054-5,65-69 years,65-69,17,5824,291.9,170,467.4,70.8
,District of Columbia,11,2013,2013,Male,M,Black or African American,2054-5,70-74 years,70-74,16,4000,400,228.6,649.6,100
,District of Columbia,11,2013,2013,Male,M,Black or African American,2054-5,75-79 years,75-79,17,2869,592.5,345.2,948.7,143.7
,District of Columbia,11,2014,2014,Female,F,Black or African American,2054-5,70-74 years,70-74,16,5976,267.7,153,434.8,66.9
,District of Columbia,11,2014,2014,Male,M,Black or African American,2054-5,55-59 years,55-59,18,10518,171.1,101.4,270.5,40.3
,District of Columbia,11,2014,2014,Male,M,Black or African American,2054-5,60-64 years ,60-64,21,8467,248,153.5,379.1,54.1
,District of Columbia,11,2014,2014,Male,M,Black or African American,2054-5,70-74 years,70-74,22,3948,557.2,349.2,843.7,118.8
,District of Columbia,11,2015,2015,Male,M,Black or African American,2054-5,60-64 years ,60-64,16,8695,184,105.2,298.8,46
,District of Columbia,11,2015,2015,Male,M,Black or African American,2054-5,65-69 years,65-69,18,6344,283.7,168.2,448.4,66.9
,Florida,12,2007,2007,Female,F,Black or African American,2054-5,45-49 years,45-49,23,111181,20.7,13.1,31,4.3
,Florida,12,2007,2007,Female,F,Black or African American,2054-5,50-54 years,50-54,26,97102,26.8,17.5,39.2,5.3
,Florida,12,2007,2007,Female,F,Black or African American,2054-5,55-59 years,55-59,31,76992,40.3,27.4,57.2,7.2
,Florida,12,2007,2007,Female,F,Black or African American,2054-5,60-64 years ,60-64,39,55947,69.7,49.6,95.3,11.2
,Florida,12,2007,2007,Female,F,Black or African American,2054-5,65-69 years,65-69,48,43809,109.6,80.8,145.3,15.8
,Florida,12,2007,2007,Female,F,Black or African American,2054-5,70-74 years,70-74,43,34703,123.9,89.7,166.9,18.9
,Florida,12,2007,2007,Female,F,Black or African American,2054-5,75-79 years,75-79,36,25949,138.7,97.2,192.1,23.1
,Florida,12,2007,2007,Female,F,Black or African American,2054-5,80-84 years,80-84,29,17659,164.2,110,235.8,30.5
,Florida,12,2007,2007,Female,F,Black or African American,2054-5,85+ years,85+,25,15492,161.4,104.4,238.2,32.3
,Florida,12,2007,2007,Female,F,White,2106-3,40-44 years,40-44,31,532218,5.8,4,8.3,1
,Florida,12,2007,2007,Female,F,White,2106-3,45-49 years,45-49,132,562028,23.5,19.7,27.9,2
,Florida,12,2007,2007,Female,F,White,2106-3,50-54 years,50-54,189,530171,35.6,30.7,41.1,2.6
,Florida,12,2007,2007,Female,F,White,2106-3,55-59 years,55-59,292,509740,57.3,50.9,64.2,3.4
,Florida,12,2007,2007,Female,F,White,2106-3,60-64 years ,60-64,525,471721,111.3,102,121.2,4.9
,Florida,12,2007,2007,Female,F,White,2106-3,65-69 years,65-69,619,400516,154.6,142.6,167.2,6.2
,Florida,12,2007,2007,Female,F,White,2106-3,70-74 years,70-74,773,343392,225.1,209.5,241.6,8.1
,Florida,12,2007,2007,Female,F,White,2106-3,75-79 years,75-79,811,311456,260.4,242.8,278.9,9.1
,Florida,12,2007,2007,Female,F,White,2106-3,80-84 years,80-84,758,251854,301,279.9,323.2,10.9
,Florida,12,2007,2007,Female,F,White,2106-3,85+ years,85+,703,232764,302,280.1,325.2,11.4
,Florida,12,2007,2007,Male,M,Black or African American,2054-5,45-49 years,45-49,36,100583,35.8,25.1,49.6,6
,Florida,12,2007,2007,Male,M,Black or African American,2054-5,50-54 years,50-54,48,85511,56.1,41.4,74.4,8.1
,Florida,12,2007,2007,Male,M,Black or African American,2054-5,55-59 years,55-59,75,66208,113.3,89.1,142,13.1
,Florida,12,2007,2007,Male,M,Black or African American,2054-5,60-64 years ,60-64,67,46913,142.8,110.7,181.4,17.4
,Florida,12,2007,2007,Male,M,Black or African American,2054-5,65-69 years,65-69,111,35474,312.9,257.4,376.8,29.7
,Florida,12,2007,2007,Male,M,Black or African American,2054-5,70-74 years,70-74,92,26519,346.9,279.7,425.5,36.2
,Florida,12,2007,2007,Male,M,Black or African American,2054-5,75-79 years,75-79,72,17022,423,331,532.7,49.8
,Florida,12,2007,2007,Male,M,Black or African American,2054-5,80-84 years,80-84,49,9961,491.9,363.9,650.3,70.3
,Florida,12,2007,2007,Male,M,Black or African American,2054-5,85+ years,85+,31,6347,488.4,331.9,693.3,87.7
,Florida,12,2007,2007,Male,M,White,2106-3,40-44 years,40-44,40,536899,7.5,5.3,10.1,1.2
,Florida,12,2007,2007,Male,M,White,2106-3,45-49 years,45-49,130,557923,23.3,19.5,27.7,2
,Florida,12,2007,2007,Male,M,White,2106-3,50-54 years,50-54,265,502586,52.7,46.6,59.5,3.2
,Florida,12,2007,2007,Male,M,White,2106-3,55-59 years,55-59,464,465325,99.7,90.8,109.2,4.6
,Florida,12,2007,2007,Male,M,White,2106-3,60-64 years ,60-64,657,423009,155.3,143.7,167.7,6.1
,Florida,12,2007,2007,Male,M,White,2106-3,65-69 years,65-69,854,354654,240.8,224.9,257.5,8.2
,Florida,12,2007,2007,Male,M,White,2106-3,70-74 years,70-74,925,302292,306,286.6,326.4,10.1
,Florida,12,2007,2007,Male,M,White,2106-3,75-79 years,75-79,1046,262043,399.2,375.3,424.1,12.3
,Florida,12,2007,2007,Male,M,White,2106-3,80-84 years,80-84,882,184532,478,446.9,510.6,16.1
,Florida,12,2007,2007,Male,M,White,2106-3,85+ years,85+,623,133253,467.5,431.5,505.7,18.7
,Florida,12,2008,2008,Female,F,Black or African American,2054-5,45-49 years,45-49,20,112528,17.8,10.9,27.4,4
,Florida,12,2008,2008,Female,F,Black or African American,2054-5,50-54 years,50-54,26,102044,25.5,16.6,37.3,5
,Florida,12,2008,2008,Female,F,Black or African American,2054-5,55-59 years,55-59,33,80683,40.9,28.2,57.4,7.1
,Florida,12,2008,2008,Female,F,Black or African American,2054-5,60-64 years ,60-64,48,59300,80.9,59.7,107.3,11.7
,Florida,12,2008,2008,Female,F,Black or African American,2054-5,65-69 years,65-69,47,45795,102.6,75.4,136.5,15
,Florida,12,2008,2008,Female,F,Black or African American,2054-5,70-74 years,70-74,44,36321,121.1,88,162.6,18.3
,Florida,12,2008,2008,Female,F,Black or African American,2054-5,75-79 years,75-79,43,26727,160.9,116.4,216.7,24.5
,Florida,12,2008,2008,Female,F,Black or African American,2054-5,80-84 years,80-84,34,18423,184.6,127.8,257.9,31.7
,Florida,12,2008,2008,Female,F,Black or African American,2054-5,85+ years,85+,39,16365,238.3,169.5,325.8,38.2
,Florida,12,2008,2008,Female,F,White,2106-3,40-44 years,40-44,34,515964,6.6,4.6,9.2,1.1
,Florida,12,2008,2008,Female,F,White,2106-3,45-49 years,45-49,108,565611,19.1,15.7,23.1,1.8
,Florida,12,2008,2008,Female,F,White,2106-3,50-54 years,50-54,219,540587,40.5,35.3,46.2,2.7
,Florida,12,2008,2008,Female,F,White,2106-3,55-59 years,55-59,279,510851,54.6,48.4,61.4,3.3
,Florida,12,2008,2008,Female,F,White,2106-3,60-64 years ,60-64,483,486357,99.3,90.6,108.6,4.5
,Florida,12,2008,2008,Female,F,White,2106-3,65-69 years,65-69,613,422856,145,133.7,156.9,5.9
,Florida,12,2008,2008,Female,F,White,2106-3,70-74 years,70-74,755,349876,215.8,200.7,231.7,7.9
,Florida,12,2008,2008,Female,F,White,2106-3,75-79 years,75-79,826,308267,267.9,250,286.9,9.3
,Florida,12,2008,2008,Female,F,White,2106-3,80-84 years,80-84,792,253693,312.2,290.8,334.7,11.1
,Florida,12,2008,2008,Female,F,White,2106-3,85+ years,85+,701,240432,291.6,270.4,314,11
,Florida,12,2008,2008,Male,M,Black or African American,2054-5,45-49 years,45-49,41,102153,40.1,28.8,54.4,6.3
,Florida,12,2008,2008,Male,M,Black or African American,2054-5,50-54 years,50-54,55,90075,61.1,46,79.5,8.2
,Florida,12,2008,2008,Male,M,Black or African American,2054-5,55-59 years,55-59,70,69254,101.1,78.8,127.7,12.1
,Florida,12,2008,2008,Male,M,Black or African American,2054-5,60-64 years ,60-64,81,49960,162.1,128.8,201.5,18
,Florida,12,2008,2008,Male,M,Black or African American,2054-5,65-69 years,65-69,93,37212,249.9,201.7,306.2,25.9
,Florida,12,2008,2008,Male,M,Black or African American,2054-5,70-74 years,70-74,85,27677,307.1,245.3,379.8,33.3
,Florida,12,2008,2008,Male,M,Black or African American,2054-5,75-79 years,75-79,77,17947,429,338.6,536.2,48.9
,Florida,12,2008,2008,Male,M,Black or African American,2054-5,80-84 years,80-84,41,10409,393.9,282.7,534.4,61.5
,Florida,12,2008,2008,Male,M,Black or African American,2054-5,85+ years,85+,41,6898,594.4,426.5,806.3,92.8
,Florida,12,2008,2008,Male,M,White,2106-3,40-44 years,40-44,47,520349,9,6.6,12,1.3
,Florida,12,2008,2008,Male,M,White,2106-3,45-49 years,45-49,131,562530,23.3,19.5,27.6,2
,Florida,12,2008,2008,Male,M,White,2106-3,50-54 years,50-54,287,513970,55.8,49.6,62.7,3.3
,Florida,12,2008,2008,Male,M,White,2106-3,55-59 years,55-59,449,464471,96.7,87.9,106,4.6
,Florida,12,2008,2008,Male,M,White,2106-3,60-64 years ,60-64,695,437742,158.8,147.2,171,6
,Florida,12,2008,2008,Male,M,White,2106-3,65-69 years,65-69,919,373537,246,230.4,262.5,8.1
,Florida,12,2008,2008,Male,M,White,2106-3,70-74 years,70-74,935,308242,303.3,284.2,323.4,9.9
,Florida,12,2008,2008,Male,M,White,2106-3,75-79 years,75-79,1109,260407,425.9,401.2,451.7,12.8
,Florida,12,2008,2008,Male,M,White,2106-3,80-84 years,80-84,874,188128,464.6,434.3,496.4,15.7
,Florida,12,2008,2008,Male,M,White,2106-3,85+ years,85+,656,138727,472.9,437.4,510.5,18.5
,Florida,12,2009,2009,Female,F,Black or African American,2054-5,50-54 years,50-54,24,105451,22.8,14.6,33.9,4.6
,Florida,12,2009,2009,Female,F,Black or African American,2054-5,55-59 years,55-59,27,84669,31.9,21,46.4,6.1
,Florida,12,2009,2009,Female,F,Black or African American,2054-5,60-64 years ,60-64,31,63550,48.8,33.1,69.2,8.8
,Florida,12,2009,2009,Female,F,Black or African American,2054-5,65-69 years,65-69,45,47714,94.3,68.8,126.2,14.1
,Florida,12,2009,2009,Female,F,Black or African American,2054-5,70-74 years,70-74,42,37374,112.4,81,151.9,17.3
,Florida,12,2009,2009,Female,F,Black or African American,2054-5,75-79 years,75-79,42,27355,153.5,110.7,207.5,23.7
,Florida,12,2009,2009,Female,F,Black or African American,2054-5,80-84 years,80-84,34,19072,178.3,123.5,249.1,30.6
,Florida,12,2009,2009,Female,F,Black or African American,2054-5,85+ years,85+,17,17333,98.1,57.1,157,23.8
,Florida,12,2009,2009,Female,F,White,2106-3,40-44 years,40-44,41,498932,8.2,5.9,11.1,1.3
,Florida,12,2009,2009,Female,F,White,2106-3,45-49 years,45-49,114,569988,20,16.5,24,1.9
,Florida,12,2009,2009,Female,F,White,2106-3,50-54 years,50-54,203,549580,36.9,32,42.4,2.6
,Florida,12,2009,2009,Female,F,White,2106-3,55-59 years,55-59,300,516730,58.1,51.7,65,3.4
,Florida,12,2009,2009,Female,F,White,2106-3,60-64 years ,60-64,469,501015,93.6,85.3,102.5,4.3
,Florida,12,2009,2009,Female,F,White,2106-3,65-69 years,65-69,674,440166,153.1,141.8,165.1,5.9
,Florida,12,2009,2009,Female,F,White,2106-3,70-74 years,70-74,776,358617,216.4,201.4,232.2,7.8
,Florida,12,2009,2009,Female,F,White,2106-3,75-79 years,75-79,839,302915,277,258.5,296.4,9.6
,Florida,12,2009,2009,Female,F,White,2106-3,80-84 years,80-84,731,253629,288.2,267.7,309.9,10.7
,Florida,12,2009,2009,Female,F,White,2106-3,85+ years,85+,775,249410,310.7,289.2,333.4,11.2
,Florida,12,2009,2009,Male,M,Black or African American,2054-5,45-49 years,45-49,25,103635,24.1,15.6,35.6,4.8
,Florida,12,2009,2009,Male,M,Black or African American,2054-5,50-54 years,50-54,63,93449,67.4,51.8,86.3,8.5
,Florida,12,2009,2009,Male,M,Black or African American,2054-5,55-59 years,55-59,73,73147,99.8,78.2,125.5,11.7
,Florida,12,2009,2009,Male,M,Black or African American,2054-5,60-64 years ,60-64,65,53043,122.5,94.6,156.2,15.2
,Florida,12,2009,2009,Male,M,Black or African American,2054-5,65-69 years,65-69,100,38457,260,211.6,316.3,26
,Florida,12,2009,2009,Male,M,Black or African American,2054-5,70-74 years,70-74,93,28685,324.2,261.7,397.2,33.6
,Florida,12,2009,2009,Male,M,Black or African American,2054-5,75-79 years,75-79,75,18752,400,314.6,501.4,46.2
,Florida,12,2009,2009,Male,M,Black or African American,2054-5,80-84 years,80-84,50,10961,456.2,338.6,601.4,64.5
,Florida,12,2009,2009,Male,M,Black or African American,2054-5,85+ years,85+,34,7298,465.9,322.6,651,79.9
,Florida,12,2009,2009,Male,M,White,2106-3,40-44 years,40-44,33,504750,6.5,4.5,9.2,1.1
,Florida,12,2009,2009,Male,M,White,2106-3,45-49 years,45-49,139,565915,24.6,20.6,29,2.1
,Florida,12,2009,2009,Male,M,White,2106-3,50-54 years,50-54,256,524302,48.8,43,55.2,3.1
,Florida,12,2009,2009,Male,M,White,2106-3,55-59 years,55-59,416,469123,88.7,80.4,97.6,4.3
,Florida,12,2009,2009,Male,M,White,2106-3,60-64 years ,60-64,686,450532,152.3,141.1,164.1,5.8
,Florida,12,2009,2009,Male,M,White,2106-3,65-69 years,65-69,929,388938,238.9,223.7,254.7,7.8
,Florida,12,2009,2009,Male,M,White,2106-3,70-74 years,70-74,985,316113,311.6,292.4,331.7,9.9
,Florida,12,2009,2009,Male,M,White,2106-3,75-79 years,75-79,1009,256996,392.6,368.8,417.6,12.4
,Florida,12,2009,2009,Male,M,White,2106-3,80-84 years,80-84,851,190847,445.9,416.4,476.9,15.3
,Florida,12,2009,2009,Male,M,White,2106-3,85+ years,85+,699,144833,482.6,447.5,519.8,18.3
,Florida,12,2010,2010,Female,F,Black or African American,2054-5,50-54 years,50-54,36,109262,32.9,23.1,45.6,5.5
,Florida,12,2010,2010,Female,F,Black or African American,2054-5,55-59 years,55-59,35,88952,39.3,27.4,54.7,6.7
,Florida,12,2010,2010,Female,F,Black or African American,2054-5,60-64 years ,60-64,40,68087,58.7,42,80,9.3
,Florida,12,2010,2010,Female,F,Black or African American,2054-5,65-69 years,65-69,45,49711,90.5,66,121.1,13.5
,Florida,12,2010,2010,Female,F,Black or African American,2054-5,70-74 years,70-74,39,38890,100.3,71.3,137.1,16.1
,Florida,12,2010,2010,Female,F,Black or African American,2054-5,75-79 years,75-79,38,28421,133.7,94.6,183.5,21.7
,Florida,12,2010,2010,Female,F,Black or African American,2054-5,80-84 years,80-84,39,19977,195.2,138.8,266.9,31.3
,Florida,12,2010,2010,Female,F,Black or African American,2054-5,85+ years,85+,33,18234,181,124.6,254.2,31.5
,Florida,12,2010,2010,Female,F,White,2106-3,40-44 years,40-44,28,492760,5.7,3.8,8.2,1.1
,Florida,12,2010,2010,Female,F,White,2106-3,45-49 years,45-49,113,567496,19.9,16.4,23.9,1.9
,Florida,12,2010,2010,Female,F,White,2106-3,50-54 years,50-54,236,560012,42.1,36.9,47.9,2.7
,Florida,12,2010,2010,Female,F,White,2106-3,55-59 years,55-59,311,527608,58.9,52.6,65.9,3.3
,Florida,12,2010,2010,Female,F,White,2106-3,60-64 years ,60-64,496,520974,95.2,87,104,4.3
,Florida,12,2010,2010,Female,F,White,2106-3,65-69 years,65-69,706,452989,155.9,144.6,167.8,5.9
,Florida,12,2010,2010,Female,F,White,2106-3,70-74 years,70-74,761,366859,207.4,193,222.7,7.5
,Florida,12,2010,2010,Female,F,White,2106-3,75-79 years,75-79,769,302208,254.5,236.8,273.1,9.2
,Florida,12,2010,2010,Female,F,White,2106-3,80-84 years,80-84,770,253989,303.2,282.1,325.4,10.9
,Florida,12,2010,2010,Female,F,White,2106-3,85+ years,85+,711,258151,275.4,255.5,296.4,10.3
,Florida,12,2010,2010,Male,M,Black or African American,2054-5,45-49 years,45-49,17,104125,16.3,9.5,26.1,4
,Florida,12,2010,2010,Male,M,Black or African American,2054-5,50-54 years,50-54,55,96924,56.7,42.7,73.9,7.7
,Florida,12,2010,2010,Male,M,Black or African American,2054-5,55-59 years,55-59,59,76741,76.9,58.5,99.2,10
,Florida,12,2010,2010,Male,M,Black or African American,2054-5,60-64 years ,60-64,87,57268,151.9,121.7,187.4,16.3
,Florida,12,2010,2010,Male,M,Black or African American,2054-5,65-69 years,65-69,108,40049,269.7,221.2,325.6,25.9
,Florida,12,2010,2010,Male,M,Black or African American,2054-5,70-74 years,70-74,83,29750,279,222.2,345.9,30.6
,Florida,12,2010,2010,Male,M,Black or African American,2054-5,75-79 years,75-79,71,19739,359.7,280.9,453.7,42.7
,Florida,12,2010,2010,Male,M,Black or African American,2054-5,80-84 years,80-84,53,11512,460.4,344.9,602.2,63.2
,Florida,12,2010,2010,Male,M,Black or African American,2054-5,85+ years,85+,35,7978,438.7,305.6,610.1,74.2
,Florida,12,2010,2010,Male,M,White,2106-3,40-44 years,40-44,32,499727,6.4,4.4,9,1.1
,Florida,12,2010,2010,Male,M,White,2106-3,45-49 years,45-49,103,564182,18.3,14.9,22.1,1.8
,Florida,12,2010,2010,Male,M,White,2106-3,50-54 years,50-54,254,537286,47.3,41.6,53.5,3
,Florida,12,2010,2010,Male,M,White,2106-3,55-59 years,55-59,476,480025,99.2,90.5,108.5,4.5
,Florida,12,2010,2010,Male,M,White,2106-3,60-64 years ,60-64,659,467086,141.1,130.5,152.3,5.5
,Florida,12,2010,2010,Male,M,White,2106-3,65-69 years,65-69,918,401740,228.5,214,243.8,7.5
,Florida,12,2010,2010,Male,M,White,2106-3,70-74 years,70-74,991,323685,306.2,287.4,325.8,9.7
,Florida,12,2010,2010,Male,M,White,2106-3,75-79 years,75-79,1000,256987,389.1,365.4,414,12.3
,Florida,12,2010,2010,Male,M,White,2106-3,80-84 years,80-84,876,193992,451.6,422.2,482.5,15.3
,Florida,12,2010,2010,Male,M,White,2106-3,85+ years,85+,766,151061,507.1,471.8,544.3,18.3
,Florida,12,2011,2011,Female,F,Black or African American,2054-5,50-54 years,50-54,35,111859,31.3,21.8,43.5,5.3
,Florida,12,2011,2011,Female,F,Black or African American,2054-5,55-59 years,55-59,37,93888,39.4,27.7,54.3,6.5
,Florida,12,2011,2011,Female,F,Black or African American,2054-5,60-64 years ,60-64,35,73959,47.3,33,65.8,8
,Florida,12,2011,2011,Female,F,Black or African American,2054-5,65-69 years,65-69,63,52194,120.7,92.8,154.4,15.2
,Florida,12,2011,2011,Female,F,Black or African American,2054-5,70-74 years,70-74,53,40329,131.4,98.4,171.9,18.1
,Florida,12,2011,2011,Female,F,Black or African American,2054-5,75-79 years,75-79,42,30018,139.9,100.8,189.1,21.6
,Florida,12,2011,2011,Female,F,Black or African American,2054-5,80-84 years,80-84,38,21032,180.7,127.9,248,29.3
,Florida,12,2011,2011,Female,F,Black or African American,2054-5,85+ years,85+,37,20524,180.3,126.9,248.5,29.6
,Florida,12,2011,2011,Female,F,White,2106-3,40-44 years,40-44,28,495713,5.6,3.8,8.2,1.1
,Florida,12,2011,2011,Female,F,White,2106-3,45-49 years,45-49,87,557739,15.6,12.5,19.2,1.7
,Florida,12,2011,2011,Female,F,White,2106-3,50-54 years,50-54,206,570522,36.1,31.3,41.4,2.5
,Florida,12,2011,2011,Female,F,White,2106-3,55-59 years,55-59,322,538657,59.8,53.4,66.7,3.3
,Florida,12,2011,2011,Female,F,White,2106-3,60-64 years ,60-64,477,540469,88.3,80.5,96.5,4
,Florida,12,2011,2011,Female,F,White,2106-3,65-69 years,65-69,684,459495,148.9,137.9,160.4,5.7
,Florida,12,2011,2011,Female,F,White,2106-3,70-74 years,70-74,744,375715,198,184,212.8,7.3
,Florida,12,2011,2011,Female,F,White,2106-3,75-79 years,75-79,741,303840,243.9,226.6,262.1,9
,Florida,12,2011,2011,Female,F,White,2106-3,80-84 years,80-84,718,254729,281.9,261.6,303.3,10.5
,Florida,12,2011,2011,Female,F,White,2106-3,85+ years,85+,811,272195,297.9,277.8,319.2,10.5
,Florida,12,2011,2011,Male,M,Black or African American,2054-5,45-49 years,45-49,23,104558,22,13.9,33,4.6
,Florida,12,2011,2011,Male,M,Black or African American,2054-5,50-54 years,50-54,46,99944,46,33.7,61.4,6.8
,Florida,12,2011,2011,Male,M,Black or African American,2054-5,55-59 years,55-59,80,81039,98.7,78.3,122.9,11
,Florida,12,2011,2011,Male,M,Black or African American,2054-5,60-64 years ,60-64,81,62230,130.2,103.4,161.8,14.5
,Florida,12,2011,2011,Male,M,Black or African American,2054-5,65-69 years,65-69,94,42015,223.7,180.8,273.8,23.1
,Florida,12,2011,2011,Male,M,Black or African American,2054-5,70-74 years,70-74,86,30829,279,223.1,344.5,30.1
,Florida,12,2011,2011,Male,M,Black or African American,2054-5,75-79 years,75-79,69,20931,329.7,256.5,417.2,39.7
,Florida,12,2011,2011,Male,M,Black or African American,2054-5,80-84 years,80-84,50,12205,409.7,304.1,540.1,57.9
,Florida,12,2011,2011,Male,M,Black or African American,2054-5,85+ years,85+,29,8990,322.6,216,463.3,59.9
,Florida,12,2011,2011,Male,M,White,2106-3,40-44 years,40-44,25,502237,5,3.2,7.3,1
,Florida,12,2011,2011,Male,M,White,2106-3,45-49 years,45-49,111,555110,20,16.4,24.1,1.9
,Florida,12,2011,2011,Male,M,White,2106-3,50-54 years,50-54,255,549757,46.4,40.9,52.4,2.9
,Florida,12,2011,2011,Male,M,White,2106-3,55-59 years,55-59,427,491449,86.9,78.8,95.5,4.2
,Florida,12,2011,2011,Male,M,White,2106-3,60-64 years ,60-64,675,483828,139.5,129.2,150.4,5.4
,Florida,12,2011,2011,Male,M,White,2106-3,65-69 years,65-69,896,407719,219.8,205.6,234.6,7.3
,Florida,12,2011,2011,Male,M,White,2106-3,70-74 years,70-74,990,330148,299.9,281.5,319.1,9.5
,Florida,12,2011,2011,Male,M,White,2106-3,75-79 years,75-79,922,258584,356.6,333.9,380.3,11.7
,Florida,12,2011,2011,Male,M,White,2106-3,80-84 years,80-84,944,197311,478.4,448.4,510,15.6
,Florida,12,2011,2011,Male,M,White,2106-3,85+ years,85+,702,159981,438.8,406.9,472.5,16.6
,Florida,12,2012,2012,Female,F,Black or African American,2054-5,50-54 years,50-54,37,113251,32.7,23,45,5.4
,Florida,12,2012,2012,Female,F,Black or African American,2054-5,55-59 years,55-59,35,99062,35.3,24.6,49.1,6
,Florida,12,2012,2012,Female,F,Black or African American,2054-5,60-64 years ,60-64,51,77513,65.8,49,86.5,9.2
,Florida,12,2012,2012,Female,F,Black or African American,2054-5,65-69 years,65-69,47,56777,82.8,60.8,110.1,12.1
,Florida,12,2012,2012,Female,F,Black or African American,2054-5,70-74 years,70-74,46,41925,109.7,80.3,146.4,16.2
,Florida,12,2012,2012,Female,F,Black or African American,2054-5,75-79 years,75-79,46,31377,146.6,107.3,195.5,21.6
,Florida,12,2012,2012,Female,F,Black or African American,2054-5,80-84 years,80-84,35,21679,161.4,112.5,224.5,27.3
